r,lambda,zeta_abs
1.7386285460616195,3.272829221180341,4.8270816767161794e-08
1.7421835535270125,3.2852035341800088,5.573106981565061e-08
1.7457385609924054,3.2976031233358345,6.453014899833148e-08
1.7492935684577982,3.310027988647817,7.493050952255714e-08
1.752848575923191,3.322478130115959,8.724960106956279e-08
1.756403583388584,3.3349535477402585,1.0187199899657882e-07
1.759958590853977,3.3474542415207162,1.192643237125305e-07
1.7635135983193697,3.3599802114573314,1.3999361051844816e-07
1.7670686057847627,3.372531457550105,1.6474995373236137e-07
1.7706236132501556,3.3851079797990367,1.9437445066952217e-07
1.7741786207155485,3.3977097782041263,2.2989372319969075e-07
1.7777336281809413,3.410336852765373,2.7256260993090725e-07
1.7812886356463342,3.422989203482779,3.2391701662730183e-07
1.7848436431117272,3.4356668303563427,3.858394064245712e-07
1.7883986505771199,3.4483697333860635,4.606400301086195e-07
1.7919536580425128,3.461097912571943,5.5115777202786e-07
1.7955086655079058,3.473851367913981,6.608854591658488e-07
1.7990636729732987,3.486630099412176,7.94125699858972e-07
1.8026186804386914,3.4994341070665294,9.561848478951e-07
1.8061736879040844,3.512263390877041,1.1536146068631612e-06
1.8097286953694773,3.5251179508437107,1.3945131986739218e-06
1.81328370283487,3.5379977869665376,1.6889010449126863e-06
1.816838710300263,3.550902899245523,2.0491897081735805e-06
1.820393717765656,3.5638332876806667,2.4907676114119357e-06
1.823948725231049,3.5767889522719685,3.032732046204839e-06
1.8275037326964416,3.5897698930194273,3.698804509104099e-06
1.8310587401618346,3.602776109923045,4.51847586262848e-06
1.8346137476272275,3.6158076029828203,5.528439697955546e-06
1.8381687550926205,3.628864372198754,6.774387199954644e-06
1.8417237625580132,3.641946417570845,8.313255559325333e-06
1.8452787700234061,3.6550537390990945,1.0216045515840073e-05
1.848833777488799,3.6681863367835024,1.2571353171914245e-05
1.8523887849541918,3.681344210624067,1.548979831563381e-05
