words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
BB aba aBa,1.095345153030487,0.7154473834922384,0.013369089332135247,0.6985386953523327,0.011970918439669633,0.999904703333351,0.006876144526828885,0.6985640547335802,0.0034426301387818063,0.7155392440194368
bb aba aBa,1.0953451530304872,0.7154473834922386,0.01336908933213524,0.6985386953523329,0.011970918439669676,0.999904703333351,0.006876144526828831,0.6985640547335803,0.0034426301387818765,0.7155392440194367
BB aba AbA,1.095345153030489,0.7154473834922375,0.013369089332134487,0.6985386953523337,0.011970918439669617,0.9999047033333511,0.0068761445268278225,0.6985640547335812,0.0034426301387825726,0.7155392440194359
bb aba AbA,1.095345153030489,0.7154473834922377,0.013369089332134489,0.6985386953523337,0.011970918439669664,0.9999047033333511,0.006876144526827776,0.6985640547335812,0.0034426301387826385,0.7155392440194359
BB baa AbA,1.0985651977074529,0.7154912323242872,0.005830051306440655,0.6985973854580599,0.0045540444210331234,0.9999828551250703,0.0036810508450292817,0.6986068688085483,0.0005476839204352445,0.7155055156292223
bb baa AbA,1.0985651977074529,0.7154912323242872,0.0058300513064406525,0.69859738545806,0.004554044421033146,0.9999828551250703,0.0036810508450292566,0.6986068688085483,0.0005476839204352788,0.7155055156292222
AA BB AAA,1.0997871323860906,0.7063222806210614,0.033299187651691785,0.7071067811865475,0.04709216279302845,0.9988905486606001,7.632783294297951e-16,0.7063222806210614,0.0332991876516907,0.7071067811865476
aa BB AAA,1.0997871323860906,0.7063222806210614,0.03329918765169178,0.7071067811865475,0.0470921627930283,0.9988905486606001,9.08995101411847e-16,0.7063222806210614,0.033299187651690494,0.7071067811865476
aa bb AAA,1.0997871323860906,0.7063222806210614,0.03329918765169166,0.7071067811865475,0.047092162793028115,0.9988905486606001,9.228728892196614e-16,0.7063222806210614,0.033299187651690355,0.7071067811865476
AA BB aaa,1.0997871323860908,0.7063222806210614,0.03329918765169014,0.7071067811865475,0.04709216279302845,0.9988905486606001,1.5508427875232655e-15,0.7063222806210614,0.03329918765169234,0.7071067811865475
bb AA BB,1.0997871323860908,0.7063222806210614,0.033299187651691244,0.7071067811865475,0.0470921627930283,0.9988905486606001,1.491862189340054e-16,0.7063222806210614,0.03329918765169103,0.7071067811865476
aa bb AA,1.0997871323860908,0.7063222806210614,0.03329918765169114,0.7071067811865475,0.047092162793028115,0.9988905486606001,1.8388068845354155e-16,0.7063222806210614,0.033299187651690876,0.7071067811865476
aa BB aaa,1.0997871323860908,0.7063222806210614,0.03329918765169014,0.7071067811865475,0.0470921627930283,0.9988905486606001,1.4051260155412137e-15,0.7063222806210614,0.03329918765169213,0.7071067811865475
aa bb aaa,1.099787132386091,0.7063222806210614,0.033299187651690036,0.7071067811865475,0.047092162793028115,0.9988905486606001,1.3739009929736312e-15,0.7063222806210614,0.03329918765169198,0.7071067811865475
aa AbA AAA,1.104339406084773,0.7067304811869946,0.023065709640056435,0.7071067811865476,0.032619839398726994,0.999467831437111,6.591949208711867e-16,0.7067304811869946,0.023065709640055505,0.7071067811865475
AA AbA AAA,1.1043394060847733,0.7067304811869946,0.023065709640056428,0.7071067811865476,0.032619839398727105,0.9994678314371108,5.447031714567174e-16,0.7067304811869946,0.023065709640055665,0.7071067811865475
aaa AbA AAA,1.1043394060847733,0.7067304811869946,0.023065709640056428,0.7071067811865476,0.03261983939872597,0.9994678314371108,1.6878859421254333e-15,0.7067304811869946,0.023065709640054048,0.7071067811865476
AA aBa AAA,1.1043394060847738,0.7067304811869946,0.023065709640055262,0.7071067811865476,0.03261983939872545,0.999467831437111,5.412337245047638e-16,0.7067304811869946,0.0230657096400545,0.7071067811865475
aa aBa AAA,1.1043394060847738,0.7067304811869946,0.023065709640055273,0.7071067811865476,0.032619839398725356,0.999467831437111,6.522560269672795e-16,0.7067304811869946,0.02306570964005435,0.7071067811865475
aaa aBa AAA,1.104339406084774,0.7067304811869946,0.023065709640055262,0.7071067811865476,0.03261983939872433,0.9994678314371109,1.6757428777935957e-15,0.7067304811869946,0.023065709640052896,0.7071067811865476
aab baa BAA,1.1051928915113691,0.7067883530500036,0.021218482341186427,0.7071067811865475,0.0300074654998801,0.9995496746106586,2.2898349882893854e-16,0.7067883530500036,0.02121848234118675,0.7071067811865476
aab AAB BAA,1.1051928915113693,0.7067883530500036,0.021218482341186316,0.7071067811865475,0.030007465499879957,0.9995496746106586,2.480654570646834e-16,0.7067883530500036,0.021218482341186666,0.7071067811865476
aba aBa ABA,1.1091214184941116,0.7069878218812136,0.012969954188709243,0.7071067811865476,0.01834228511703043,0.9998317661370265,8.760353553682876e-17,0.7069878218812138,0.01296995418870937,0.7071067811865475
aba AbA ABA,1.1091214184941118,0.7069878218812136,0.012969954188708544,0.7071067811865476,0.018342285117029424,0.9998317661370265,6.938893903907228e-17,0.7069878218812138,0.012969954188708645,0.7071067811865475
aaB aba bAA,1.1106825445789934,0.7070388856314047,0.009798683845359075,0.7071067811865475,0.013857431587512974,0.9999039811850924,2.3418766925686896e-17,0.7070388856314047,0.009798683845359106,0.7071067811865476
aba bAA ABA,1.1106825445789936,0.7070388856314047,0.009798683845359108,0.7071067811865477,0.013857431587512953,0.9999039811850924,4.85722573273506e-17,0.7070388856314049,0.009798683845359042,0.7071067811865474
aaB baa bAA,1.1120683707983845,0.7070718342831825,0.007030018735099518,0.7071067811865477,0.00994194783891472,0.9999505776152979,2.6020852139652106e-17,0.7070718342831824,0.007030018735099557,0.7071067811865475
