r,lambda,zeta_abs
1.1520523142717938,1.577224534818996,7.4434494269628635
1.1556073217371867,1.5854282820525938,5.845066969137352
1.1591623292025797,1.5936573054423497,4.590100638955382
1.1627173366679726,1.6019116049882636,3.6049697095619595
1.1662723441333653,1.6101911806903348,2.831763896965473
1.1698273515987583,1.618496032548565,2.2249376935571625
1.1733823590641512,1.6268261605629528,1.7486927314943839
1.176937366529544,1.6351815647334982,1.3749075272540239
1.180492373994937,1.6435622450602019,1.0815020367351889
1.1840473814603298,1.651968201543064,0.8511470955438227
1.1876023889257228,1.6603994341820838,0.6702470394970761
1.1911573963911155,1.6688559429772611,0.528138427576656
1.1947124038565085,1.677337727928597,0.41645950705053403
1.1982674113219014,1.6858447890360908,0.3286544280512651
1.2018224187872943,1.6943771262997427,0.25958368941751264
1.205377426252687,1.702934739719552,0.2052182507818585
1.20893243371808,1.7115176292955199,0.16239947921345685
1.212487441183473,1.7201257950276458,0.12865085604790039
1.2160424486488657,1.728759236915929,0.10203034754861044
1.2195974561142586,1.737417954960371,0.0810146999924767
1.2231524635796516,1.7461019491609708,0.06440878266853362
1.2267074710450445,1.7548112195177288,0.05127457283067721
1.2302624785104372,1.763545766030644,0.04087553612480873
1.2338174859758302,1.7723055886997179,0.032633069225643054
1.2373724934412231,1.7810906875249497,0.026092389950660936
1.2409275009066159,1.7899010625063392,0.02089582494895235
1.2444825083720088,1.798736713643887,0.016761888694655665
1.2480375158374017,1.807597640937593,0.01346889568700168
1.2515925233027947,1.8164838443874567,0.010842120823860931
1.2551475307681874,1.825395323993478,0.008743736943295513
1.2587025382335804,1.834332079755658,0.007064926191013284
1.2622575456989733,1.8432941116739956,0.0057196931527734056
1.265812553164366,1.852281419748491,0.004640010443435658
1.269367560629759,1.8612940039791448,0.00377200784142327
1.272922568095152,1.8703318643659568,0.0030729789462101685
1.2764775755605449,1.8793950009089264,0.0025090285202622542
1.2800325830259376,1.8884834136080537,0.002053222137329413
1.2835875904913305,1.8975971024633396,0.0016841298320879007
1.2871425979567235,1.9067360674747835,0.001384678960927488
1.2906976054221164,1.9159003086423854,0.0011412498714650646
1.2942526128875091,1.9250898259661446,0.0009429623587395932
1.297807620352902,1.9343046194460625,0.0007811121343767543
1.301362627818295,1.9435446890821382,0.0006487253355556567
1.3049176352836878,1.9528100348743715,0.0005402059880533097
1.3084726427490807,1.9621006568227635,0.00045105672974974276
1.3120276502144737,1.9714165549273133,0.00037765732410335867
1.3155826576798666,1.980757729188021,0.00031708880219106047
1.3191376651452593,1.9901241796048863,0.00026699366610221666
1.3226926726106523,1.9995159061779102,0.0002254646213604844
1.3262476800760452,2.008932908907092,0.0001909559031807003
1.329802687541438,2.018375187792431,0.0001622125157431437
